cty_code,cty_lon,cty_lat
28067,644890.6261061754,972924.248872963
28069,684840.3977728358,1102434.571707497
28071,594195.7413131819,1275226.8159774328
28073,616023.8391928927,924398.7783465034
28075,685867.8165873287,1063329.5542586918
28077,556940.9241678233,958948.0646781623
28079,602820.8726345568,1096336.1452705993
28081,668003.2847670674,1273103.7300440765
28083,525253.2610259466,1180498.5148981905
28085,524303.4485148473,955005.5726060955
28087,696836.5165286314,1183806.6746369305
28089,556238.3876393826,1079998.2695389874
28091,586110.7988432974,925194.4100732836
28093,589458.5815240723,1320344.5072129415
28095,689721.531614196,1230229.305104099
28097,588701.7108733235,1178227.3530493723
28099,640597.2249931537,1098989.9753684278
28101,643333.0186010534,1059686.9948131389
28103,688377.184194157,1142507.4026232718
28105,657119.1277357026,1175363.7745508496
28107,551735.8407318363,1273214.863649823
28109,611626.0367377682,875380.6624349725
28111,665212.3028138492,924115.2555871895
28113,531347.5956292565,915557.2054573423
28115,636012.2200982994,1263481.2252973497
28117,679722.9165363698,1310861.6094725488
28119,521650.6070197645,1258741.7088536352
28121,567079.2215828144,1039275.7845439574
28123,604191.6960632335,1057623.970611841
28125,482183.59831474145,1103031.5896361712
28127,572054.9211752085,1000419.39851129
28129,610043.5586448942,1014589.8101912985
28131,656405.342328498,880895.6098635142
28133,498441.36590976367,1184692.264720314
28135,534276.5656470665,1225822.290703326
28137,550219.5420816147,1305228.9869689718
28139,643205.8570045125,1324887.1860202525
28141,704067.9276285471,1326499.232960967
28143,511088.66213981406,1302998.4076402632
28145,636888.2777676693,1293264.8411257653
28147,559805.133607006,914334.7914786483
28149,481673.9504541182,1044594.7172869015
28151,467319.45666623634,1147376.2548574237
28153,689300.572070001,978269.4250522305
28155,618277.616211175,1193603.6469183208
28157,445394.9318894401,909374.8678810594
28159,645578.265252001,1136838.2874341595
28161,576342.8862160582,1237211.2259733921
28163,521529.55351449153,1094163.6382913426
29001,286831.6877985108,1913459.1852868076
29003,101396.7791279552,1885761.2934884916
29005,48110.83476132856,1935385.131622919
29007,355632.7568093888,1806885.7769336079
29009,192118.0332204597,1520430.7180579766
29011,144734.58453491933,1608305.7172902224
29013,143879.91027993133,1692906.229044715
29015,234923.1527792292,1699207.2476873945
29017,524055.80118915444,1603304.3166169266
29019,316602.5176783471,1779973.955145513
29021,101495.83929937691,1849500.2089840004
29023,494712.5067155388,1533534.920184115
29025,171509.5326070638,1850216.7719445205
29027,350223.89182685944,1763966.2020896394
29029,281151.3163167014,1670641.6108905028
29031,553510.3767323472,1612172.4398587309
29033,212780.43850271576,1825550.6749154604
29035,444269.92525382736,1555955.3838674324
29037,141837.01657700536,1736564.9550632597
29039,187121.93539923633,1633980.4269872406
29041,258729.72878138564,1836763.4838055088
29043,247906.54969003997,1551019.4803579072
29045,358459.15829180507,1940980.5053197362
29047,134899.11815595883,1810821.529075309
29049,135750.4563473938,1843488.1770426184
29051,321324.3923496257,1725822.3753683863
29053,274236.2822510352,1761974.7269920136
29055,408440.6933084545,1670248.3886029236
29057,188412.47381597297,1601300.0824111844
29059,259964.85178203366,1631059.5120501711
29061,170556.782256932,1884376.9163061266
29063,135192.29329093854,1876136.784134981
29065,392677.0965893928,1628017.6543132768
29067,308876.662963119,1548912.4418898292
29069,525666.3837697009,1485514.0654891664
29071,425811.76690607995,1719938.752918076
29073,388241.84806602605,1721299.6102369255
29075,134155.20310386395,1911849.5802972747
29077,233496.46473888156,1582937.6022724488
29079,205677.30364933645,1902371.4486681635
29081,169067.01659583036,1928479.4721868944
29083,190968.73305488325,1708212.672458098
29085,233198.6885001491,1659475.6148692344
29087,66294.81160602604,1897828.0818861488
29089,282851.2508361691,1795788.8109509186
29091,363626.8674064726,1533278.5322820484
29093,457156.6054492839,1625529.210812205
29095,141877.38123505746,1777092.2593160374
29097,145888.4078040158,1574840.1555899966
29099,473178.20035199414,1705669.2250267412
29101,188859.76057311438,1748403.4486307786
29103,325287.23830151226,1907931.133678976
29105,297900.7332229878,1629869.850598178
29107,189807.602447853,1784474.880361947
29109,190759.15018893778,1564843.4879301076
29111,361398.3707839423,1905962.5742434985
29113,431890.44033721986,1792865.4085956954
29115,245201.33846703512,1876161.5773521936
29117,208084.9307920655,1865237.471105956
29119,146327.2111725202,1510430.733303993
29121,291339.7349205206,1873273.4784542215
29123,495066.23469615396,1619053.4918634975
29125,353572.09654899535,1688526.4921737057
29127,371313.9193604567,1873784.2141598251
29129,204525.94231486286,1936906.6688953822
29131,309697.81462280406,1692680.2546378197
29133,592325.6698489219,1552398.179502788
29135,294584.55051635293,1739030.786359408
29137,340705.03068074584,1837607.5668261417
29139,388821.55563115847,1777525.51799661
29141,269264.86398566555,1714710.206361383
29143,562264.423142108,1524108.4558934602
29145,146591.11757365626,1541450.5890550453
29147,94015.69291931746,1927932.5679383376
29149,406791.5943967483,1525486.2416601807
29151,357621.1222475636,1722140.2803684252
29153,314835.7889921141,1517361.6107905959
29155,553263.2612210693,1480494.831061783
29157,538917.8946938899,1647520.569250135
29159,233778.90996157858,1747781.6517855623
29161,366456.3107322301,1657155.0590778277
29163,412176.5351321301,1823916.830792829
29165,104683.14912843452,1818208.0234402977
29167,227254.25754768742,1622938.190402692
29169,330564.3953936955,1649749.659973104
29171,250791.7268573982,1944579.9840945404
29173,381282.3766742959,1843025.4981918228
29175,298674.6677532216,1829735.6256211617
29177,171620.78851863905,1816210.8995564617
29179,441188.4460395802,1603015.0343628915
29181,454690.99816607713,1524147.0761755463
29183,458012.34461993695,1763309.0735592349
29185,193337.8869770279,1669252.394059574
29186,505382.8050001008,1666430.3119771623
29187,481795.4573565554,1655557.3588729748
29189,480760.43026205513,1748666.664590202
29195,239590.7363419727,1793767.316364677
29197,292412.47065576084,1945011.7465224357
29199,323904.83661231503,1944246.5468008213
29201,566167.6064364099,1575855.7843593254
29203,404481.8821462945,1578160.7598463595
29205,332847.4981865674,1871182.793379926
29207,534542.2856043096,1551600.063483695
29209,225017.13578942657,1525388.8467879638
29211,243676.7321748773,1914273.5610867357
29213,262017.5099448471,1516155.0807130681
29215,354116.02501818,1593810.4105619516
29217,144464.36104464487,1647328.857629665
29219,416390.1605452135,1759127.4222310144
29221,445590.5057993628,1670527.2067671774
29223,487272.61634397873,1577579.0031172887
29225,274342.46723950544,1586729.1618247733
29227,132628.05683376102,1941754.9120878128
29229,310125.02464709163,1586778.456353298
30001,-1320787.0511743037,2577988.3933396265
30003,-896830.077000922,2547061.003488192
30005,-965673.5408844703,2891561.0118947695
30007,-1190763.6710305368,2690907.8599409913
30009,-1019217.625407729,2540999.7894620057
30011,-666109.1638090536,2532958.272246633
30013,-1162039.170713185,2795748.431571719
30015,-1084015.5639776571,2847455.817755486
30017,-738422.2460128709,2622003.8916377644
30019,-708604.4514860297,2900088.644380098
30021,-676189.5533313694,2728760.6723669805
30023,-1315739.4906364183,2682070.8140083705
30025,-648823.9178423896,2622615.913472462
30027,-1003155.4719911413,2766642.9310174957
30029,-1343723.0268398835,2938516.9224968283
30031,-1180014.3539128162,2599859.4393384727
30033,-834564.1109618942,2746682.76398328
30035,-1258123.867800829,2968606.3585821697
30037,-1012935.7822904192,2669417.092315196
30039,-1337177.5941476037,2724688.831006489
30041,-1047661.5420839608,2925225.717264681
30043,-1239727.9707140168,2678497.9952042555
30045,-1085163.4343723662,2754265.712871577
30047,-1360335.519987,2868855.2051918255
30049,-1243645.603260064,2788541.0656889686
30051,-1116116.323061307,2928308.8748898436
30053,-1437932.6670612663,2985108.383280464
30055,-739807.5539144353,2777060.143309813
30057,-1242131.6376919136,2583334.4125453797
30059,-1139579.0155347022,2712556.8334990297
30061,-1438615.6080179594,2828199.042042926
30063,-1360732.8005907324,2800356.8316090726
30065,-951863.2619537796,2674093.5492438287
30067,-1131147.3501790054,2586423.41004564
30069,-931767.0669424501,2740733.467963228
30071,-890703.1729883384,2862287.00677349
30073,-1210708.5961561068,2906961.1954864766
30075,-752585.0033709378,2527772.13785057
30077,-1289873.125258288,2766781.7458500033
30079,-716801.9441583703,2687638.559437803
30081,-1395491.2430210048,2699211.5879437383
30083,-645379.1467601699,2783817.1095281937
30085,-674310.8410792658,2842691.4416422145
30087,-827618.6909613642,2628708.2162193386
30089,-1436937.51866336,2887356.51564664
30091,-631960.9325636969,2885844.623760857
30093,-1287407.8116472792,2659110.5679476294
30095,-1040963.6070190789,2593543.0777204265
30097,-1080650.3794636307,2615471.4763432085
30099,-1219121.0943489885,2864651.890670532
30101,-1163777.5560708623,2946582.397593716
30103,-869533.025456718,2631915.4675572026
30105,-796596.1774045369,2862961.4286335674
30107,-1062656.8357444436,2686108.0583312097
30109,-629855.2893493761,2691122.248791803
30111,-950535.5737515469,2611307.901419853
31001,-210088.5058559842,1948490.5836085847
31003,-169575.2540056257,2132511.1646414506
31005,-471190.4195374619,2076800.7702308404
31007,-637740.5975819554,2086012.3269819873
31009,-327469.3020005662,2108002.0383795397
31011,-170767.52503138513,2079946.1338119458
31013,-580535.6451450919,2157136.75428029
31015,-224616.22317342737,2214790.460651773
31017,-321179.73783541936,2165581.934448195
31019,-257069.74547084645,1986927.1776682653
31021,-27084.362034804995,2094339.843074329
31023,-94137.70805396831,2024853.556239442
31025,-11773.511971554946,1988895.3259751233
31027,-102134.27152733682,2178567.524124166
31029,-478370.688052383,1960049.6896645639
31031,-417590.6833075432,2183103.7705276418
31033,-581350.1271491647,2044998.9692992961
31035,-172304.04435858212,1947580.8580202006
31037,-89925.65716268895,2063750.476187618
31039,-64852.091676982905,2101817.721089423
31041,-309113.2416489044,2049164.313877676
31043,-46184.465678409135,2154782.441582568
31045,-580415.5793590441,2213159.091762068
31047,-319215.89305439143,1990849.4668213734
31049,-527293.0101954124,2029064.8150019841
31051,-70879.42101975295,2166364.643219587
31053,-54117.79079246845,2063862.4568017244
31055,-12819.063654830079,2032070.8563515681
31057,-479862.57500566664,1921088.4534737167
31059,-134107.0344297223,1946872.6619969455
31061,-249221.1935519067,1910597.7202663585
31063,-368967.0551602156,1954901.1912967425
31065,-330163.2508549889,1913538.1433018327
31067,-58129.5336651892,1916500.277465883
31069,-523643.7670617364,2085719.5479360733
31071,-265403.6852653614,2105818.904515312
31073,-321757.88970873697,1951125.9067245494
31075,-472543.2447467178,2115675.386325053
31077,-208670.5215833803,2065273.1732151452
31079,-209143.83339799396,1987467.004597653
31081,-169125.47528635152,1986621.2337470043
31083,-287340.77521643735,1911891.5787036812
31085,-425012.9074910003,1957085.557445554
31087,-425442.75417245965,1918018.8971194297
31089,-227478.9227759715,2165154.255966834
31091,-422767.84976071795,2112935.2584304404
31093,-209360.52222182535,2026391.3050162187
31095,-96460.69390891012,1907238.3123262879
31097,-22309.495863500662,1930994.9998118114
31099,-247669.39523923164,1947581.828773014
31101,-470797.69030430267,2035286.283987061
31103,-301483.3662439919,2215078.912333842
31105,-641261.5988226968,2047174.0443904425
31107,-154213.90145388021,2183656.280903044
31109,-57563.66890997313,1974998.431489176
31111,-395533.2322767919,2014182.8591850963
31113,-399632.0647896024,2072706.2323288126
31119,-131840.1314846124,2102693.92781256
31121,-169640.50354048776,2019823.5492542863
31123,-578555.4208876567,2100461.466869474
31125,-165299.02755886252,2045210.7247157604
31127,12644.024496546912,1930415.293233823
31129,-172797.90246309986,1908593.4206231837
31131,-11295.58948849939,1959641.7266517621
31133,-20024.25121028485,1901731.4984556942
31135,-472150.3540818511,1996356.8651813993
31137,-286828.42163010465,1949385.0147672845
31139,-131228.87835115672,2141575.078030059
31141,-125895.33498232458,2063944.5292194895
31143,-130532.93939133562,2020989.0685812067
31145,-377777.2249607506,1915572.7730498917
31147,23859.059700479615,1901020.171827002
31149,-282042.7437209034,2163088.454758525
31151,-95840.78263817694,1946254.802748589
31153,-9328.587428457737,2011642.5712344523
31155,-53006.89636365528,2024503.1358179997
31157,-634765.3967687452,2119958.0719204424
31159,-95254.86586701756,1985261.3393445462
31161,-523027.07088731276,2184869.731917721
31163,-247533.82534963868,2027555.699052835
31165,-633138.847441243,2191166.4996583182
31167,-98333.11671417992,2102224.6992928665
31169,-134631.55145738384,1907844.9726605644
31171,-375107.24158128665,2110232.229278922
31173,-44647.137140430845,2128734.8925475986
31175,-246785.5760627403,2066361.6830976347
31177,-18362.266464907007,2058457.2739052952
31179,-91794.57992867733,2134861.8673087526
31181,-211008.69968671113,1909511.648025274
31183,-208214.8079743511,2104138.585718307
31185,-133502.40463945098,1985852.9537426922
32001,-1883703.9747868024,2062390.9438717188
32003,-1682669.7553985938,1631590.2303845447
32005,-2007934.2225627778,2015832.8198476247
32007,-1600636.7816055745,2178681.276540839
32009,-1870792.3459428037,1852424.191561307
32011,-1702611.9611945383,2067027.3643768565
32013,-1817920.1818056535,2256969.110614103
32015,-1767633.370885003,2075626.4752692394
32017,-1639298.9605195054,1786005.937019203
32019,-1969431.4442423654,2018529.7109078362
32021,-1919232.6860373996,1950721.9888970165
32023,-1765909.2352773577,1857766.951377014
32027,-1866846.0076108887,2157435.1192238377
32029,-1986032.6105336684,2072073.7017130568
32031,-1963780.450991528,2206334.438242031
32033,-1601286.724708513,1984099.0920515528
32510,-2012246.027054831,2044587.2902493812
33001,1955988.8260370647,2534953.258726505
33003,1962909.9754490347,2577750.2914054343
33005,1908043.8071927228,2453327.435361734
33007,1931600.8961178155,2663388.262101515
33009,1913160.891148744,2572342.1750840805
33011,1950243.0456306404,2463769.442944183
33013,1942248.9633006023,2505821.2015157244
33015,1994502.6765009484,2483830.4265468386
33017,1993036.237113437,2519250.674812417
33019,1898085.3215246082,2501721.455631618
34001,1803733.4553082369,2031828.6264696047
34003,1814408.600548341,2204712.948823062
34005,1793124.7999729314,2075342.9645155596
34007,1770815.951663066,2061795.5171899612
34009,1800207.7573387956,1993209.8860586528
34011,1768818.829195725,2011889.9245705619
34013,1804772.4469329207,2182605.3970618164
34015,1757871.6629238867,2048982.9284811702
34017,1819872.1399013177,2180140.1715116324
34019,1755909.1187356038,2146135.0499489377
34021,1780218.337176376,2119051.073744261
34023,1800131.8434311023,2141553.040226162
34025,1820253.772270108,2125603.4304609196
34027,1778615.9162662027,2185170.0854579885
34029,1824863.3875340642,2083479.9796025911
34031,1794175.7885233797,2208482.6388673405
34033,1743791.9076455561,2030948.4190756434
34035,1780225.7494385887,2151233.547938351
34037,1759829.116146675,2212734.666206101
34039,1802932.4357133857,2167563.2604559967
34041,1741834.1287527494,2176245.372234115
35001,-963141.4855406913,1386687.328674434
35003,-1135484.0187001715,1279628.3618276983
35005,-781874.0415618643,1178614.2814843026
35006,-1084561.3946640727,1385665.3057862006
35007,-765278.0031005094,1541472.578300201
35009,-668052.7750528058,1304997.537122423
35011,-766950.1336771807,1287212.3923456839
35013,-1012115.7819898813,1088766.8702532712
35015,-775362.0813706802,1078197.126022616
35017,-1150451.5959939677,1149141.3505296607
35019,-796055.1315498166,1348340.9704266903
35021,-699075.8740211925,1451597.2637492532
35023,-1193390.915449964,1062031.5351471372
35025,-689509.415044489,1106805.436444678
35027,-868776.9716292884,1229737.0391876423
35028,-920620.9489494279,1474080.9757374735
35029,-1099667.1587380993,1080133.0748404514
35031,-1098547.358178646,1462791.010074209
35033,-797804.0174741294,1477451.9886235257
35035,-907442.9163082084,1106574.474227168
35037,-681859.037625618,1365532.2376949452
35039,-946809.2268189725,1549136.018116129
35041,-684935.7767885635,1244290.300796818
35043,-972528.6391161876,1459474.1414950627
35045,-1090289.7585651355,1566432.851134772
35047,-791844.0800983399,1417416.1126545246
35049,-895419.6130960288,1430481.2048393234
35051,-1035336.9355182726,1178939.6103800877
35053,-999912.7755262363,1273362.3228185857
35055,-852410.9988270575,1546664.2150694872
35057,-894248.7543306096,1332957.0307387717
35059,-662491.0405897583,1518647.0439073471
35061,-979901.710295048,1350762.6213687202
36001,1780425.888399883,2385273.8843258987
36003,1464320.3555720903,2278552.7078386517
36005,1834271.7769399425,2196775.1170747946
36007,1643960.3022497399,2304042.1813371577
36009,1412029.7208168716,2267739.6838012147
36011,1567763.3677477294,2374383.796627628
36013,1356949.5880586556,2255438.636281581
36015,1568834.1117535208,2286062.848097329
36017,1652698.3648832873,2344036.0486169565
36019,1748156.216252388,2623688.600710912
36021,1816673.0532686843,2353640.8404427194
36023,1613706.0008616883,2347261.1262437496
36025,1711364.0096563853,2323212.1442851904
36027,1820419.9631100383,2298758.026098054
36029,1397288.4890741822,2323583.3831265774
36031,1757104.813112929,2553758.8034881884
36033,1703907.3478719334,2595641.1638428587
36035,1731888.9154548345,2432889.618341662
36037,1435455.7260673742,2357681.608723823
36039,1776837.0349767676,2347267.257956148
36041,1712286.0383985662,2490964.489708679
36043,1681795.9564865602,2456252.1174167865
36045,1591440.6780306536,2508488.612174598
36047,1833689.2300253229,2172353.087991602
36049,1634727.2622330233,2487696.90597688
36051,1474575.99659252,2334114.788888957
36053,1638132.9267170264,2388841.4030801565
36055,1471986.1879742146,2381258.614926367
36057,1735824.091228943,2409548.472584523
36059,1859895.5235795649,2189881.008887884
36061,1827712.1683490977,2186677.916271439
36063,1387447.377483594,2371352.90161955
36065,1648773.174068262,2428754.596965361
36067,1594295.0866654704,2390068.3090576422
36069,1509828.4826996324,2355279.4963083803
36071,1784397.8974320407,2248572.972911588
36073,1427251.9365552217,2384672.7958673565
36075,1588713.175955577,2436964.994949943
36077,1695417.7145899353,2369551.9726788728
36079,1828667.0262784294,2261818.6494709905
36081,1841739.6005214115,2181568.1149044316
36083,1814321.4138886272,2406084.909805574
36085,1817732.4138887632,2161901.706399845
36087,1813553.1861872831,2226675.5989607754
36089,1647132.704652791,2571699.568351007
36091,1776081.3408777313,2442460.211433913
36093,1768110.0600784766,2407401.65665223
36095,1743530.584158606,2375278.2645810866
36097,1553927.4371265057,2311838.7634539474
36099,1549386.6471659997,2355062.20458451
36101,1515896.2173655382,2289788.8523233025
36103,1916527.1139025963,2219117.267696353
36105,1739212.105780713,2274259.2313743276
36107,1604627.0095153928,2296813.5676042465
36109,1584767.9016969567,2324836.8113603275
36111,1775882.60083593,2302407.139728847
36113,1765770.5854131288,2492072.4401334547
36115,1804759.7717279112,2472971.864148994
36117,1524658.6627421996,2392893.589446694
36119,1835019.5045530652,2232845.2109734337
36121,1439211.6476674832,2324429.6456593
36123,1530182.3945882642,2334357.6274046823
37001,1474696.1694141482,1572783.9413681962
37003,1320286.2485214686,1533070.340712425
37005,1314730.7754225014,1596861.4753500966
37007,1432767.2955752613,1443988.650853345
37009,1282991.5592481743,1585428.4617516822
37011,1251813.6490670543,1540196.5800029857
37013,1709912.3034509139,1554653.5534377939
37015,1686818.5835437821,1615527.5287097448
37017,1577382.9906016944,1428768.4325822461
37019,1617775.8835590768,1374508.6612641125
37021,1205511.9445262903,1480783.7522800723
37023,1276538.4414082298,1506882.5240009988
37025,1385151.2764151904,1482920.2832152061
37027,1287097.9093602502,1531533.74451722
37029,1746736.0389537185,1664626.9291145166
37031,1743146.790749498,1485932.8505017278
37033,1473654.3834785803,1612335.7214576711
37035,1321454.1385318923,1503964.3900008404
37037,1494056.2485753626,1537402.8852935703
37039,1075736.4075107484,1409432.190456975
37041,1717046.6961790912,1631242.87766355
37043,1104926.6196360907,1404516.4094855727
37045,1296781.8512238183,1462919.2096765223
37047,1576226.6719651383,1388888.466853729
37049,1697532.8550462849,1509978.7921213855
37051,1544999.2557231502,1472203.1246383847
37053,1763840.712450092,1670308.1622623198
37055,1798166.525388527,1603887.8712681553
37057,1407782.2314483058,1532776.0391925562
37059,1375981.9379501217,1542938.4285082154
37061,1626900.7969700547,1474772.7672781681
37063,1520830.3671427558,1580148.525523771
37065,1635727.8087677269,1587859.3805123882
37067,1397687.350271317,1569390.2112757822
37069,1571722.2115624244,1594914.9061511944
37071,1330898.211513666,1463724.618300242
37073,1702329.0030890147,1662021.09569897
37075,1093274.6463720824,1436063.8950895027
37077,1534998.0280379192,1613247.688300173
37079,1637979.0730651857,1539528.416644864
37081,1439756.0228644805,1570729.0398846518
37083,1623538.0383531987,1624791.5759869178
37085,1534837.6069329386,1506762.6526247237
37087,1166165.715839134,1469015.6323168636
37089,1214330.1824790118,1450964.4839114477
37091,1679788.1431291082,1647586.277523973
37093,1509136.7969338985,1462181.4803558434
37095,1763295.0680386713,1568868.2970908338
37097,1349119.8306383565,1524696.4991779262
37099,1156101.2911951852,1437284.9235600196
37101,1576376.6513591823,1531393.2368651717
37103,1676409.9043519124,1494201.8440369759
37105,1505955.070542251,1513662.1011805388
37107,1646324.63512384,1513070.8882507754
37109,1323694.379497675,1484330.6541392652
37111,1247145.3488999102,1494749.6776521797
37113,1132982.121824941,1418719.4088497185
37115,1186043.4909197045,1505931.2934161017
37117,1680308.233331239,1588584.026342337
37119,1362687.5317712973,1463368.3683309876
37121,1231574.7659523354,1530037.0969562344
37123,1443612.9033562415,1486533.1162456297
37125,1481707.7262999844,1490662.4407462606
37127,1600371.7079594247,1587187.4928917335
37129,1646103.142432746,1398270.8363044744
37131,1642318.0772834576,1646781.115327395
37133,1676313.8982978803,1460915.8499063868
37135,1498866.623258796,1579054.3405755414
37137,1729055.6044519688,1519107.6402269218
37139,1742068.927100318,1653140.4559439817
37141,1638046.433933671,1430040.056971998
37143,1730578.4697010757,1640372.311685975
37145,1505381.4485718573,1617649.820167755
37147,1662216.5200271488,1556624.4702274697
37149,1242940.5891333183,1448659.7903178849
37151,1445255.8325741054,1529731.2203275529
37153,1463830.8308242776,1452932.4704344494
37155,1528495.4183403233,1422761.022855962
37157,1434952.3651052967,1605888.7704692641
37159,1383004.7016600964,1511240.636848522
37161,1263175.3116895936,1465560.3916555613
37163,1586744.1937605636,1473425.7119704655
37165,1490865.4326354912,1438900.0162077865
37167,1413282.611979613,1479078.661458287
37169,1394151.3847430693,1599617.3726447215
37171,1354644.2856948075,1594550.2835998142
37173,1121693.6783639344,1455187.5289065787
37175,1188013.3345876748,1432053.5750950794
37177,1759777.075856474,1602300.459626855
37179,1394264.012213974,1439226.4518259265
37181,1555147.286920874,1623924.9528392202
37183,1545670.6363256092,1556715.4264522733
37185,1580819.4352831424,1632408.9682023155
37187,1727278.5885682984,1596026.9817205337
37189,1269189.989656043,1560296.539188911
37191,1611546.6816353428,1520536.9514790508
37193,1316559.7394079706,1564813.6706160372
37195,1611891.0790163672,1559516.406300109
37197,1361159.0461253838,1566777.1658422647
37199,1220677.5414246563,1515502.995498188
38001,-505289.20277809387,2584986.4305320317
38003,-158421.22997960853,2662296.127387969
38005,-252893.58238387015,2790275.899625511
38007,-562863.8573540233,2692062.002314965
38009,-359089.2087776118,2874543.329632485
38011,-581807.7507207987,2592409.7920406656
38013,-484126.8174233916,2881849.125057373
38015,-341435.28570076835,2673155.8477542615
38017,-95449.05115112592,2660857.938739618
38019,-183237.79211316496,2865576.7875813995
38021,-193951.50235640377,2571656.3339544814
38023,-555729.2179103759,2889802.6491288682
38025,-502533.4222193798,2724576.755688753
38027,-219248.19942182215,2750357.747504878
38029,-327295.33246204647,2595717.3369892384
38031,-218714.74379914498,2721555.6705321586
38033,-599413.0661569529,2685745.4266139003
38035,-109749.44943028476,2770354.298483313
38037,-434856.09593348193,2609464.6428630305
38039,-169717.82587394206,2720225.4697793885
38041,-497492.9254767214,2621750.3553349096
38043,-288833.8423602111,2671163.297416313
38045,-195307.77414372488,2610157.917572101
38047,-267837.9734536232,2612496.0292415353
38049,-347440.0089285874,2812398.9598324317
38051,-266438.0072866436,2574102.009470093
38053,-558205.1248879833,2771184.177008836
38055,-402586.25193413656,2746081.3309325003
38057,-443215.73025607184,2715462.9117453718
38059,-404963.2487685088,2647501.668248878
38061,-476369.41786494805,2816213.940386096
38063,-165132.52790372886,2771393.8469786537
38065,-407109.2809729221,2691894.957503045
38067,-115352.07496112393,2863576.8464221377
38069,-297655.3841043512,2811804.766615148
38071,-203812.61798440194,2810685.817354953
38073,-127687.19999431123,2608568.9544961927
38075,-420714.0133199832,2869822.389546487
38077,-73248.45878960744,2586518.525420386
38079,-285494.4611282112,2868961.5578767112
38081,-126276.40488780204,2569907.501246838
38083,-329023.5520630657,2738793.494116641
38085,-390228.22518353374,2579733.836556374
38087,-574215.179685904,2629035.801272652
38089,-509552.8683290084,2664603.3015647745
38091,-130854.44584416601,2719291.6603131033
38093,-226106.52016219625,2668858.000849756
38095,-241599.29393179185,2857717.5879626423
38097,-88150.07872972339,2718426.9961394737
38099,-128783.54417420714,2820058.431087659
38101,-415241.7180641192,2814623.8178222342
38103,-277149.96373009053,2737949.2911127843
38105,-559308.6917704763,2838038.8348872936
39001,1074090.1408804301,1828498.3143464446
39003,993102.2050351271,2035635.6364556055
39005,1144136.9829341434,2064509.6035154858
39007,1254544.436593421,2179034.028339415
39009,1187584.6563039483,1899679.0586106854
39011,986384.7957970696,2011022.6656205826
39013,1264759.9554105035,1988847.9040099229
39015,1039130.1910215329,1833912.206894941
39017,971981.2143448214,1882566.564704111
39019,1246428.6352234732,2049880.5323139904
39021,1030140.7537868588,1968788.4157555525
39023,1032112.7443226137,1944084.1977259843
39025,1013305.7413712831,1843455.904085187
39027,1037242.7957191896,1888037.368718812
39029,1268961.6237711525,2074905.9068575727
39031,1182143.8843596692,2008507.9959409407
39033,1090315.8041988045,2057427.6604642596
39035,1185005.9354469487,2136077.2935712207
39037,958974.3570689373,1959377.76498706
39039,953679.2459460616,2093082.1654122882
39041,1092014.7163614542,1992945.9423303928
39043,1105486.2101725067,2118692.9639315293
39045,1131528.881571058,1938859.107726645
39047,1064911.4908436658,1908035.6047239718
39049,1096346.9644081432,1958605.3104021486
39051,979506.4047410202,2127615.121579064
39053,1172803.509253922,1839822.9160237603
39055,1223053.1732309654,2150473.1628295984
39057,1026416.256504721,1917891.2463462437
39059,1221862.2192867442,1986234.3704867526
39061,978039.438686928,1855857.2861747742
39063,1026237.0209754795,2065883.0869163407
39065,1031768.4826623512,2028165.178316802
39067,1251314.643494087,2018251.240590164
39069,988342.8877144897,2098490.0750825484
39071,1058144.0323934213,1864735.564973137
39073,1148294.2889253418,1912444.5080249694
39075,1177075.9815849143,2037152.2380614514
39077,1112278.307179799,2093908.7031646494
39079,1144071.8337465876,1857786.0591634104
39081,1277160.7622554998,2032711.657361392
39083,1138775.167762764,2013141.6161481934
39085,1214866.8115855607,2171569.690626329
39087,1157674.4604437614,1812040.9554566096
39089,1138526.041246474,1978343.9041542155
39091,1026844.0703908419,1996683.6670348747
39093,1146707.1426722605,2115768.0403346117
39095,1018076.362538314,2134668.7743741386
39097,1064671.1727750334,1945767.4737003883
39099,1264638.365409593,2102141.343386233
39101,1074318.1166175029,2025441.3605751912
39103,1170318.6506250026,2099134.864073318
39105,1193608.3181174025,1872062.6502110073
39107,952700.2602273871,2004515.915826772
39109,992823.4261340749,1954528.5174546782
39111,1261922.3707801243,1955668.3215200382
39113,991750.52321786,1920645.0421929776
39115,1199076.548482594,1933848.2335657566
39117,1105793.6749216067,2022635.027802482
39119,1185669.6834695607,1970933.9828481278
39121,1229987.6808527843,1955047.889878511
39123,1063757.3277664296,2130997.8553503356
39125,949057.1711236275,2069138.381217508
39127,1164931.3753457265,1942019.0638926704
39129,1100093.9837502372,1922065.985701284
39131,1105101.7044757952,1858895.7791580039
39133,1227288.538364,2113528.151939554
39135,961806.6814432824,1915521.1190077367
39137,987449.5492224033,2063199.252181522
39139,1123270.859891559,2053436.9710985327
39141,1101966.2758684265,1887905.8632707703
39143,1064097.6141406428,2111097.556658707
39145,1115561.221994238,1829403.8973226831
39147,1068962.2459001138,2085371.0085220796
39149,990982.5656480527,1985696.775904431
39151,1219513.1064741118,2072227.6839593202
39153,1200458.0309440424,2104628.2435739576
39155,1260479.9943746594,2135770.3135188855
39157,1216949.0897434498,2029548.5549566979
39159,1061073.3490511805,1991108.2228403338
39161,952074.2783924659,2040039.0553891591
